restaurantid,restaurantname,cuisinetype,segment,subregion,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,kmeans_cluster,hierarchical_cluster,dbscan_cluster,selected_method,selected_cluster,cluster_label_name,cluster_description,gpi_scale_norm,gpi_cost_discipline_norm,gpi_aggregator_penalty_norm,gpi_expansion_headroom_norm,gpi_revenue_quality_norm,gpi_delivery_revenue_mix_norm,gpi_instore_reliance_norm,gpi_score,gpi_band,gpi_rank,strategy_recommendation,recommendation_reason
25324,Tandoori Grill,Indian,Full-service,South Auckland,1254.75,0.1716438177973029,0.8,0.0133891213389121,-1.2741889342820552,50106.34999999999,-2798.56,0.7941422594142261,0.26,0.5921697673636965,-2.1767366219021897,-1.90407541520634,1.7494421200935852,0.2953388444198672,1.572152666760934,1.7457852491875423,-0.1423721648184792,-0.4336759969825011,0.8335384056456563,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.495220880234437,0.214262551570493,0.1666666666666667,0.7514407478680337,0.089543307234012,0.4111027201433059,0.5128205128205129,33.09,Caution Zone,1218,Stabilize Operations,Caution Zone (GPI 33.1) with weak economic quality indicates stabilization should precede growth actions.
26497,Royal Corner,Indian,Ghost Kitchen,West Auckland,1638.0,0.413561232876964,0.8,0.0025396825396825,0.4690198363052069,54967.5,8416.29,0.961904761904762,0.04,0.0629181581748461,3.960596932466641,-2.19646722212769,-1.5799913126738072,-2.795712207380403,0.8538699744224086,1.239457226169549,0.843115777698913,0.4608168333331225,0.6506616596223919,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7751211897132527,0.8758441073565534,0.1666666666666667,0.3889009967545277,0.6254795491213128,1.0,0.0,60.79,Moderate Potential,375,Optimize,Moderate Potential (GPI 60.8) is best improved through operational and commercial optimization.
26215,Royal Corner,Indian,QSR,West Auckland,1638.0,0.328440039544366,0.8,0.0101587301587301,0.5062910960912392,73284.75,6501.5599999999995,0.8933333333333333,0.12,2.5146068768639545,2.583763451651118,-2.6547042953441062,1.8269743422634563,0.49871586746905,1.6356098506473955,0.5836029601807831,-1.0657166604324475,-1.112392463087333,0.1646282111258797,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7751211897132527,0.643059661074328,0.1666666666666667,0.9897595133123716,0.636938313692238,0.8022845686875442,0.1538461538461538,62.16,Moderate Potential,347,Optimize,Moderate Potential (GPI 62.2) is best improved through operational and commercial optimization.
25933,Royal Corner,Indian,Full-service,North Shore,1231.88,0.169822433788795,0.8,0.0100334448160535,-1.0469111331450924,48186.84,-1582.2400000000002,0.7633779264214047,0.31,0.3595800168370908,-2.3211134455093356,-1.7031498001980148,0.4871273900203556,0.0505574736879785,0.5438030247558713,0.4227663369602529,-0.5741244176538017,-0.0870138843534898,1.068658663216888,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.4785181533517743,0.2092815374271511,0.1666666666666667,0.9797223963955278,0.1594181338531543,0.289776796611348,0.641025641025641,36.29,Caution Zone,1118,Stabilize Operations,Caution Zone (GPI 36.3) with weak economic quality indicates stabilization should precede growth actions.
26136,Bombay Grill,Indian,Full-service,North Shore,993.95,0.0831385422963649,0.8,0.0124352331606217,-1.4517456636411172,35183.899999999994,-4366.81,0.7523316062176166,0.33,-1.145168708090192,-3.747749788604288,-1.2982471318064075,0.5445334901543821,-0.4404120181709552,0.2535666661878866,0.8786893385839625,-0.0654561271187416,-0.4487683040017415,0.8440919729617978,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.3047499064260218,0.0,0.1666666666666667,0.8278605984790504,0.0349548449338605,0.2462131997452292,0.6923076923076923,23.79,Caution Zone,1398,Stabilize Operations,Caution Zone (GPI 23.8) with weak economic quality indicates stabilization should precede growth actions.
25855,Curry Cafe,Indian,Cafe,South Auckland,1208.55,0.322611512974836,0.8,0.0026064291920069,-0.2647025102073334,39237.59,3540.83,0.9174630755864468,0.09,-1.571120036485986,1.0048846350240208,-1.3231258757194118,-2.326800523399685,-1.3666442953519118,0.5592898380981337,0.4638835020073654,1.4627135382513854,-0.8417442129141113,0.2050942060384587,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.4614794730643879,0.6271201485157124,0.1666666666666667,0.3889009967545277,0.3999022094397382,0.8974455222544627,0.0769230769230769,43.34,Caution Zone,899,Optimize,Caution Zone (GPI 43.3) with mixed signals suggests targeted optimization as the immediate priority.
26341,Spice Kitchen,Indian,QSR,North Shore,1403.89,0.313860324737616,0.8,0.0095377842993396,-0.1417724714954119,53783.98,3793.6,0.9097578870139398,0.1,0.5742256457669205,1.5232456594337218,-1.8795957692834409,1.1535079081108528,-0.7087973849545842,0.5722731313863161,0.4035821622112742,-0.2837210325060475,-1.4489303767319648,-0.3151645848853082,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6041428167136819,0.6031879122728185,0.1666666666666667,0.9400130221699844,0.4376961123123889,0.8670584139181488,0.1025641025641025,52.67,Moderate Potential,615,Optimize,Moderate Potential (GPI 52.7) with margin-quality pressure points to optimization before expansion.
26382,Curry Eatery,Indian,Cafe,North Shore,499.55,0.320240746894852,0.8,0.0185567010309278,-0.5817344726214958,16155.35,1379.36,0.9175257731958764,0.09,-5.503130335999925,-0.5315479978258959,0.6537067041926329,-0.2280743444446635,-0.7902417287685181,-0.0957788295586239,-0.0835647573795473,0.6113236782668278,-0.742337362814666,0.263516265007306,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.6206367165102731,0.1666666666666667,0.3374449807833312,0.3024331504485067,0.8976927840874777,0.0769230769230769,29.21,Caution Zone,1299,Stabilize Operations,Caution Zone (GPI 29.2) with weak economic quality indicates stabilization should precede growth actions.
26585,Curry Eatery,Indian,Full-service,West Auckland,752.96,0.170085733791347,0.8,0.0041436464088397,-0.8259037023244346,26925.56,-312.77,0.7941988950276244,0.26,-3.166045125159846,-2.458008181426119,-0.6184766952456251,-2.7920308810859154,0.0933318091849175,0.4949991080908962,-1.1844934630601864,0.507570455021297,-0.1287672962064647,1.1124496933057864,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.12874683902537,0.2100015948288453,0.1666666666666667,0.5078667589612038,0.2273651829397008,0.4113260751597125,0.5128205128205129,24.17,Caution Zone,1391,Stabilize Operations,Caution Zone (GPI 24.2) with weak economic quality indicates stabilization should precede growth actions.
25495,Bombay Grill,Indian,QSR,CBD,1485.0,0.3529540794482451,0.8,0.002,0.1958397305219404,52695.0,6527.4400000000005,0.8773333333333334,0.14,0.4979460928261719,1.760033156870523,-1.9798703629663772,-2.3612879465691976,-1.9894332374671737,-1.4293790375303963,0.6575318951353593,-0.6719025113802748,-0.7973171512548477,0.2938528542747197,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6633801659682852,0.7100992193999219,0.1666666666666667,0.3889009967545277,0.5414924090138564,0.7391850444116796,0.2051282051282051,52.73,Moderate Potential,611,Optimize,Moderate Potential (GPI 52.7) is best improved through operational and commercial optimization.
26021,Bombay Kitchen,Indian,Cafe,CBD,1459.26,0.357626684815623,0.8,0.0047489823609226,0.3492107738526263,58797.86,6655.200000000001,0.917910447761194,0.09,0.8536644584586205,2.5092477120020225,-2.1373204073061247,-0.7913686063195983,-1.738133656217412,-0.4478752827023937,0.6682168187464308,-1.5232731712818703,-1.0212153893527116,0.0120297165693048,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6445813819735436,0.722877586461699,0.1666666666666667,0.5563626771206691,0.5886451665973851,0.8992098329670132,0.0769230769230769,55.29,Moderate Potential,528,Optimize,Moderate Potential (GPI 55.3) is best improved through operational and commercial optimization.
26628,Curry Grill,Indian,QSR,North Shore,1339.0,0.369072742769495,0.8,0.0107692307692307,0.2748187622103205,50362.0,6399.93,0.926153846153846,0.08,-0.0082342335311432,2.411417653276187,-1.3212763726323973,1.509190442193107,-0.5837122713370806,0.3940560124639993,-0.1780325792271866,-0.1010793661959998,-1.2619026225883507,-0.2463363018000612,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.556751476643022,0.7541795943235409,0.1666666666666667,0.9613308067962114,0.5657739099706861,0.9317194902790612,0.0512820512820512,57.35,Moderate Potential,459,Optimize,Moderate Potential (GPI 57.4) is best improved through operational and commercial optimization.
26266,Royal Bistro,Indian,QSR,North Shore,694.22,0.4251410558354109,0.8,0.0044510385756676,0.2010002050413812,27182.42,5715.99,0.9094955489614244,0.1,-4.098128625542294,1.2771449164698696,0.3611175081774915,-2.6615756583304684,0.0362114845781375,0.2657709168623059,-0.5520952379979711,-0.2388442557508063,-0.808980120009189,0.1539471351398922,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0858470499091648,0.9075119279061972,0.1666666666666667,0.5324931921245607,0.5430789575483573,0.8660238260235751,0.1025641025641025,43.83,Caution Zone,880,Optimize,Caution Zone (GPI 43.8) with mixed signals suggests targeted optimization as the immediate priority.
26469,Tandoori Bistro,Indian,Cafe,West Auckland,749.84,0.429175940896384,0.8,0.015256588072122,-0.1017810738435663,24982.65,4592.38,0.8932038834951456,0.12,-3.4913225412872873,0.7579846739725262,0.5766367727793831,0.4001768172975173,-0.272389833006649,-0.2115059855348642,1.13307189167026,0.8477488167383331,-0.7222799082871483,0.8601734803522939,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1264681985411589,0.9185462948829506,0.1666666666666667,0.6018304140564565,0.4499911625249519,0.801774054737092,0.1538461538461538,43.83,Caution Zone,880,Optimize,Caution Zone (GPI 43.8) with mixed signals suggests targeted optimization as the immediate priority.
26429,Curry House,Indian,Ghost Kitchen,West Auckland,929.76,0.522654625889845,0.8,0.0089485458612975,1.2173280719385555,37396.02,11240.49,0.9440715883668904,0.06,-2.730158819929852,3.779889095662499,0.4039164263512069,-0.5347929983025084,-0.1731107221223138,1.2404245867169297,-1.2307459623799315,-0.1242715597914101,1.373293235904803,1.370770735275549,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2578697997973324,1.0,0.1666666666666667,0.8928067411464057,0.8555412091733943,1.0,0.0,59.99,Moderate Potential,394,Rebalance Channels,Moderate Potential (GPI 60.0) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26390,Spice Corner,Indian,QSR,West Auckland,795.6,0.3810008591599759,0.8,0.0196078431372549,-0.0799378068300817,30798.9,4080.4,0.8941176470588236,0.12,-2.6796890578615336,0.6989908746858885,0.2670306172949495,1.536373989228995,0.4326738406549206,0.5920545403899808,1.214670042733014,-0.0699078466643573,-1.1799970012387988,0.3929762254396598,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.159888258976255,0.7867999073200773,0.1666666666666667,0.2532337235682201,0.4567067083799696,0.8053776826226358,0.1538461538461538,38.7,Caution Zone,1040,Optimize,Caution Zone (GPI 38.7) with mixed signals suggests targeted optimization as the immediate priority.
25299,Tandoori Diner,Indian,QSR,South Auckland,1054.2,0.423144262204878,0.8,0.0079681274900398,0.6728975820449651,41053.56,8359.15,0.901394422310757,0.11,-1.5014029485591998,2.318063439617015,-0.2547640131801576,-0.7596440755742545,0.571754724356968,0.8138334604811971,-0.4379366944284825,0.5178254452126617,-0.9635809904842456,0.1972877186912241,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.3487524991099061,0.9020512138181412,0.1666666666666667,0.8142614491792792,0.6881602071697521,0.8340752486638472,0.1282051282051282,55.98,Moderate Potential,504,Rebalance Channels,Moderate Potential (GPI 56.0) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26392,Curry Tavern,Indian,Full-service,North Shore,1704.65,0.1346648597856979,0.8,0.0102719033232628,-1.4470695426699345,59679.3,-4384.67,0.8265861027190332,0.21,2.17938635828911,-1.7775705591146505,-3.3250963098022974,2.4967612418667113,-1.0211897693544565,0.7281124185239557,-1.3529140814582554,0.200210279023814,-0.4467580739899434,0.2977467501072722,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8237979167237239,0.1131346664010476,0.1666666666666667,0.9988262745152052,0.0363924826638851,0.5390521625316829,0.3846153846153846,40.69,Caution Zone,976,Stabilize Operations,Caution Zone (GPI 40.7) with weak economic quality indicates stabilization should precede growth actions.
26393,Bombay Cafe,Indian,Cafe,South Auckland,1446.9,0.32801701606717,0.8,0.002177068214804,0.2301305327279346,50696.62,6452.71,0.8773584905660377,0.14,0.0888734885569143,1.5994845575086338,-1.7723867723531632,-2.541595669869905,-0.3288750289349091,0.4458793512101724,-1.1337499011021772,1.2268861661766326,-0.765478141726551,0.4008892180076219,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6355544600553228,0.6419028012836212,0.1666666666666667,0.3889009967545277,0.5520348546323408,0.7392842575001631,0.2051282051282051,50.88,Moderate Potential,666,Optimize,Moderate Potential (GPI 50.9) is best improved through operational and commercial optimization.
25505,Tandoori Cafe,Indian,Cafe,South Auckland,580.65,0.350483304038643,0.8,0.0289330922242314,-0.5596034722796015,18547.62,1525.5,0.918625678119349,0.09,-4.723022611561718,-0.2562105071468095,0.7109716141175864,2.042294142048063,-0.535271128169004,0.5765710591078542,1.7345804206509654,1.2066800215567297,-0.3939112992288429,0.6111112711987428,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0029030756169035,0.7033422877464309,0.1666666666666667,0.0,0.3092371577209378,0.9020305014262155,0.0769230769230769,27.72,Caution Zone,1329,Stabilize Operations,Caution Zone (GPI 27.7) with weak economic quality indicates stabilization should precede growth actions.
25788,Bombay Grill,Indian,QSR,North Shore,918.76,0.412766557508148,0.8,0.0179372197309417,0.0076268126072861,29757.120000000003,5543.34,0.8699551569506726,0.15,-2.2688320525860135,0.8762782002938727,0.3569733838342847,1.9975538883094464,0.0919919684529586,-0.8443857988416845,-0.5918598551217987,0.7655366327173145,-0.8723753073166886,0.438714813680929,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2498361314235112,0.8736708757738951,0.1666666666666667,0.3870741401320738,0.4836277828120038,0.7100875806760972,0.2307692307692307,44.47,Caution Zone,861,Optimize,Caution Zone (GPI 44.5) with mixed signals suggests targeted optimization as the immediate priority.
25830,Bombay Tavern,Indian,Full-service,West Auckland,817.44,0.111795024794992,0.8,0.0203562340966921,-1.1370357698368476,28500.36,-2344.21,0.7760814249363867,0.29,-2.154280479016175,-3.2316159291700326,-0.597739890609635,1.7706744101529457,0.3786674378036939,0.656890898181677,-1.195442732473014,0.4695729287054548,0.017644648599458,1.1909489612488686,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1758387423657328,0.0505915832222717,0.1666666666666667,0.1932770885868243,0.1317100016403009,0.3398758411697554,0.5897435897435896,17.12,Caution Zone,1454,Stabilize Operations,Caution Zone (GPI 17.1) with weak economic quality indicates stabilization should precede growth actions.
25307,Tandoori Diner,Indian,QSR,CBD,1300.86,0.4321166388224809,0.8,0.0076103500761035,0.7678802237054155,49590.36,9650.34,0.9010654490106544,0.11,-0.0074429000029029,2.9020150619634153,-0.9184377676969012,0.1756745677212991,-1.0880555900329978,-1.2236894568074008,0.1627545318422636,-1.0812861969646734,-0.8125032766476451,0.2718604292379528,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5288965573905183,0.926588343068706,0.1666666666666667,0.7855984495245292,0.7173618959605221,0.8327778699928516,0.1282051282051282,61.26,Moderate Potential,364,Optimize,Moderate Potential (GPI 61.3) is best improved through operational and commercial optimization.
25387,Curry Eatery,Indian,QSR,South Auckland,682.5,0.3693240789650009,0.8,0.0061538461538461,-0.2217126984114611,22145.5,3840.46,0.8784615384615385,0.14,-4.295951532406577,0.1445213351281259,0.3875834157372019,-2.1930690212875588,0.0761603624289192,0.1826320475727187,-1.5295863552765825,1.6023222403827395,-0.5762663017561502,0.3657361945296467,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0772875414236025,0.7548669338075272,0.1666666666666667,0.668912013224671,0.4131190992133943,0.743634369841388,0.2051282051282051,39.22,Caution Zone,1023,Optimize,Caution Zone (GPI 39.2) with mixed signals suggests targeted optimization as the immediate priority.
26480,Tandoori House,Indian,Full-service,CBD,1389.96,0.129285909992177,0.8,0.0106837606837606,-1.4279019181880228,49884.12,-4322.860000000001,0.8404558404558404,0.19,0.8535855308332162,-2.110902457010132,-2.6301801215781007,1.9157207391741944,-1.7362813237943733,-0.3115884143570948,-1.0017422053763834,-0.956852823781822,-0.7630319087481423,0.1132883910675394,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.5939692712184701,0.0984246300371056,0.1666666666666667,0.968178161981011,0.0422854226284323,0.5937505283456546,0.3333333333333333,34.48,Caution Zone,1174,Stabilize Operations,Caution Zone (GPI 34.5) with weak economic quality indicates stabilization should precede growth actions.
25956,Curry Kitchen,Indian,Ghost Kitchen,North Shore,707.61,0.40841702814214,0.8,0.0218340611353711,0.0333531467213004,30076.86,4362.549999999999,0.9534206695778747,0.05,-3.716164829358661,1.596048511163117,0.3879111850640954,1.7521086430892985,-0.5179581362419261,1.6774310494109883,0.9948942052359456,-1.1924783649166604,0.713941411849457,0.7037569923436137,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0956262153205707,0.8617760380088951,0.1666666666666667,0.0748823709510756,0.4915371480327611,1.0,0.0,37.71,Caution Zone,1077,Optimize,Caution Zone (GPI 37.7) with mixed signals suggests targeted optimization as the immediate priority.
26238,Tandoori Grill,Indian,Full-service,West Auckland,889.2,0.112334828125313,0.8,0.0070175438596491,-1.1745119508945916,29719.8,-2699.61,0.7637426900584796,0.31,-2.14288837989662,-3.354262333265085,-0.9746209821745896,-1.508168543045363,-0.4998644909819485,0.1712089297028363,0.9475692169025848,0.7004891927607863,-0.5823163937331758,1.071510393362136,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2282474735025881,0.0520678057049511,0.1666666666666667,0.7381063393026372,0.1201882355872256,0.2912153223596331,0.641025641025641,23.69,Caution Zone,1400,Stabilize Operations,Caution Zone (GPI 23.7) with weak economic quality indicates stabilization should precede growth actions.
25068,Royal Bistro,Indian,Full-service,CBD,1792.89,0.1588389667798759,0.8,0.0022087244616234,-1.0626561841164668,57046.5,-2141.630000000001,0.8199889563776919,0.22,1.8777791489806952,-1.3584843453108155,-3.5806156579956263,-1.7502289745031936,-2.845732452947992,-1.0509401804380802,-1.1537217290854138,-0.1018672372804611,-0.0841817042556624,0.5372654189566095,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8882425437515405,0.1792445961457937,0.1666666666666667,0.3889009967545277,0.1545774380120706,0.5130348627993766,0.4102564102564102,39.89,Caution Zone,1002,Stabilize Operations,Caution Zone (GPI 39.9) with weak economic quality indicates stabilization should precede growth actions.
25189,Spice Cafe,Indian,Ghost Kitchen,South Auckland,1503.6,0.437984925962519,0.8,0.0055865921787709,0.6930664728295735,54129.6,9168.3,0.971368715083799,0.03,-0.3823129615046537,4.365197084601963,-1.635132269627733,-0.1666430058187144,-2.138984278468844,1.6316279831213196,1.373211686126604,0.7353619887556273,0.4536322734948078,0.3663224319234446,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6769643688549283,0.9426365905031756,0.1666666666666667,0.6234669966909249,0.6943609788228784,1.0,0.0,63.4,Moderate Potential,311,Optimize,Moderate Potential (GPI 63.4) is best improved through operational and commercial optimization.
25312,Curry House,Indian,Cafe,CBD,1554.3,0.429357380471193,0.8,0.0101910828025477,1.505764059474698,65845.8,12832.78,0.8929936305732484,0.12,1.934144132791016,3.9655397223993054,-1.600857040034286,1.9460210137034903,-0.1501921333645812,-0.8829707254637489,-0.3797832475333639,-1.7718762665533103,-0.5763194634671815,0.6016608676143607,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7139922767233587,0.919042485188819,0.1666666666666667,0.9923514148199925,0.9442186537763696,0.8009448760277595,0.1538461538461538,72.31,High Potential,144,Scale Aggressively,High Potential (GPI 72.3) with strong cost discipline and revenue quality supports accelerated expansion.
25556,Spice Cafe,Indian,Cafe,CBD,909.81,0.2722771636350081,0.8,0.0119695321001088,-0.5651352016431423,34627.92,1323.27,0.90968443960827,0.1,-2.1163550844539123,-0.119301975020445,-0.7172713368845723,0.5594131519892113,-1.3878083916379775,-0.3494868256568493,-0.3605115852620001,-1.257161839061446,-0.8051278108786122,0.092650310701796,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2432996467011748,0.4894687225745212,0.1666666666666667,0.8651697991628997,0.3075364697160037,0.8667687578958323,0.1025641025641025,38.02,Caution Zone,1064,Stabilize Operations,Caution Zone (GPI 38.0) with weak economic quality indicates stabilization should precede growth actions.
25557,Bombay Corner,Indian,Full-service,North Shore,1467.75,0.1630178980529311,0.8,0.0021052631578947,-0.9890720244804873,63255.75,-1128.84,0.7410526315789473,0.35,1.3810725434106712,-2.0588893028759374,-2.734374849656001,-2.9216756488477458,0.2263988674883021,0.9368195142602892,-0.0715485916845912,-1.0933455726604324,0.0196376061416261,1.098132860712204,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.6507819132911565,0.1906728922535397,0.1666666666666667,0.3889009967545277,0.1772003267005302,0.2017320788690054,0.7435897435897435,34.74,Caution Zone,1168,Stabilize Operations,Caution Zone (GPI 34.7) with weak economic quality indicates stabilization should precede growth actions.
25275,Curry Cafe,Indian,Full-service,West Auckland,1475.76,0.175397007900756,0.8,0.0084566596194503,-1.284702642438502,57469.5,-2958.59,0.8548273431994362,0.17,1.3281035410842823,-1.2150198549157036,-2.892122110724805,0.7784771320000774,-0.8729905339305664,1.6402027297592023,0.4457998735482187,-0.2354611061690656,-0.3772051727709795,0.6101000347472605,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.6566318845342755,0.2245265557017611,0.1666666666666667,0.8533997393876169,0.0863109478443976,0.6504277149862908,0.2820512820512821,38.33,Caution Zone,1053,Stabilize Operations,Caution Zone (GPI 38.3) with weak economic quality indicates stabilization should precede growth actions.
25438,Tandoori Corner,Indian,Cafe,North Shore,783.83,0.417942748963833,0.8,0.0052562417871222,0.0851079571227039,28545.11,5417.139999999999,0.926412614980289,0.08,-3.722885281823356,1.4027546503257728,0.1475066805475658,-2.047136006537329,-0.6890678894210052,0.1349559606679494,-0.112740659893283,0.1188687717828781,-0.6135836179380748,0.3429504766155264,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1512922338162663,0.88782642052941,0.1666666666666667,0.5970012870263703,0.5074487697811841,0.932740002144435,0.0512820512820512,45.08,Moderate Potential,846,Rebalance Channels,Moderate Potential (GPI 45.1) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25802,Tandoori Tavern,Indian,Cafe,North Shore,957.9,0.349189958190545,0.8,0.0193548387096774,-0.182554491435209,36009.6,3617.73,0.8774193548387097,0.14,-1.5401949097509229,0.411069759956251,-0.2167259837497877,2.525754628160046,0.1946615833600271,0.0466678536168216,1.0749437191421842,-0.2905563676107196,-1.041441819411686,0.4580340286381233,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2784213841645441,0.6998053213892451,0.1666666666666667,0.2735029343619326,0.4251579913070977,0.7395242891658508,0.2051282051282051,39.42,Caution Zone,1015,Optimize,Caution Zone (GPI 39.4) with mixed signals suggests targeted optimization as the immediate priority.
25076,Royal Eatery,Indian,QSR,CBD,1375.11,0.3546245343238119,0.8,0.0071994240460763,0.037695542084082,47448.240000000005,5621.09,0.91792656587473,0.09,-0.0524100080531204,1.963144209836713,-1.5317551333596895,0.4250195114147186,-2.045688308769675,-1.0828267823874436,-0.4877536708771239,-0.5160787110205347,-0.8617310007424305,-0.0733631823141637,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5831238189138114,0.7146674814040609,0.1666666666666667,0.7526774986819068,0.4928721843696504,0.8992733982980348,0.0769230769230769,53.64,Moderate Potential,578,Optimize,Moderate Potential (GPI 53.6) is best improved through operational and commercial optimization.
25522,Tandoori Grill,Indian,Cafe,West Auckland,918.32,0.3968633948918429,0.8,0.0113250283125707,0.634135327397384,38763.7,7577.79,0.8776896942242356,0.14,-1.785530703670841,1.5687995060658038,-0.0082244520930455,-0.208600501806714,1.1829698545339888,0.933781895714516,-1.5695617252256873,-0.3835701511220793,-0.2400103760225766,0.951154601294114,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2495147846885584,0.8301798395368004,0.1666666666666667,0.9168036114721888,0.6762430475997572,0.7405904320795829,0.2051282051282051,52.76,Moderate Potential,610,Rebalance Channels,Moderate Potential (GPI 52.8) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26694,Spice Tavern,Indian,Ghost Kitchen,CBD,1359.27,0.453841380088124,0.8,0.0043699927166788,0.847144274712912,49702.6,10577.22,0.9351784413692644,0.07,-0.4123347936866036,3.717782274502897,-1.1712037314028354,-0.9447607875886872,-2.398105985547689,-0.7273689173837312,-0.0704034643960213,-0.9108081498417484,1.0524463106553248,0.9783563129814244,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5715553364555089,0.985999891099843,0.1666666666666667,0.5260002796663459,0.7417310239333065,0.967309969333758,0.0256410256410256,61.57,Moderate Potential,357,Optimize,Moderate Potential (GPI 61.6) is best improved through operational and commercial optimization.
